mean,p
-0.027838090188928563,0.14130858691413087
0.02596539400338681,0.25271747282527174
0.03153947388092784,0.15002849971500284
-0.04092778158630278,0.04667953320466795
0.03960145777602171,0.13237867621323787
0.042600079548917084,0.03918960810391896
0.008853836802514059,0.5933140668593314
-0.039110414170679925,0.03481965180348197
0.02067665584868838,0.2869571304286957
0.03404573171520057,0.08214917850821492
-2.9197620551582473e-05,0.998590014099859
-0.0036370010398175325,0.8391116088839111
0.06683256723700107,0.008849911500884992
0.012035031232604186,0.4985850141498585
-0.010689216870571772,0.5331146688533115
-0.004996493771397251,0.8113018869811301
0.021155252158655782,0.31474685253147466
0.023581600622933168,0.3250167498325017
0.07551182260937074,0.004229957700422996
-0.011835796060202302,0.5844241557584424
-0.014821137151723476,0.37380626193738065
0.05870057273807511,0.014399856001439986
-0.009634406300619977,0.5284547154528455
0.05184395738013602,0.06963930360696394
0.012041962696263593,0.5880241197588024
0.05694153271152702,0.015169848301516985
0.01481174899283136,0.40646593534064657
0.039497614146639624,0.06344936550634493
-0.02528516557760756,0.14050859491405085
0.043213140002474025,0.04651953480465195
0.027223229680441306,0.23221767782322178
0.02017859075849037,0.43703562964370357
0.006064308718122389,0.7984420155798442
0.023938664488415973,0.26715732842671575
0.002428197304683273,0.8959810401895981
-0.011082252996605417,0.5455445445545545
0.03942463671597858,0.0880091199088009
0.020642602397008377,0.27019729802701975
0.0017072936624340084,0.932730672693273
0.04445649252073212,0.053349466505334946
0.016115281189528957,0.45659543404565955
0.031324156826491305,0.13973860261397386
0.04950197436242899,0.02179978200217998
-0.010250879466639322,0.5752042479575205
0.0597519706972998,0.00918990810091899
0.03801869707905079,0.04751952480475195
0.007888821383598641,0.7110528894711053
0.005836544921434492,0.7654823451765482
-0.031458046231436276,0.08650913490865092
-0.02464980737880863,0.2006679933200668
-0.0038468530356696308,0.8458715412845872
0.01740871834676203,0.3723762762372376
-0.059625187072074884,0.0013199868001319986
0.037248382159198956,0.07897921020789792
-0.013519804824553094,0.5015849841501585
0.0075067532835759515,0.6072639273607264
-0.01698713974003906,0.35354646453535465
0.003630429760066726,0.8472615273847262
0.02199771032977026,0.2584574154258457
-0.005919372929544257,0.7044629553704463
0.03174838173636262,0.15216847831521685
0.012007603775311133,0.5789742102578974
0.023032146040393796,0.1976480235197648
0.06453624526105077,0.0035999640003599965
